feature	ham_probability	spam_probability
maitre	2.273904535120683e-07	1.7904782367370325e-06
majestic	2.273904535120683e-07	2.3873043156493766e-06
majesty	4.547809070241366e-07	7.758739025860474e-06
majeure	1.4098208117748234e-05	2.984130394561721e-07
major	0.0001907805904966253	0.00029751780033780354
majordomo	8.868227686970664e-06	5.9384194851778246e-05
majority	3.5472910747882656e-05	5.0730216707549255e-05
majors	7.503884965898254e-06	2.6857173551055487e-06
majorwitz	3.6382472561930927e-06	2.984130394561721e-07
majure	2.273904535120683e-06	2.984130394561721e-07
make	0.0007431120020774392	0.0010745853550816757
maker	5.139024249372744e-05	3.7003216892565334e-05
makers	2.3421216711743035e-05	2.0888912761932044e-05
makes	0.0001018709231734066	0.00011906680274301266
makeshift	2.273904535120683e-07	2.0888912761932045e-06
maket	2.0465140816086147e-06	2.984130394561721e-07
makeup	4.0930281632172295e-06	3.282543434017893e-06
makinen	2.0465140816086147e-06	2.984130394561721e-07
making	0.0001914627618571615	0.00017815258455533472
makovich	1.3643427210724097e-06	2.984130394561721e-07
maktoob	2.273904535120683e-07	1.7904782367370325e-06
mal	4.547809070241366e-07	8.355565104772818e-06
mala	4.547809070241366e-07	3.282543434017893e-06
malabar	2.273904535120683e-07	1.7904782367370325e-06
maladaptive	2.273904535120683e-07	2.6857173551055487e-06
malagasy	2.273904535120683e-07	2.0888912761932045e-06
malaise	2.956075895656888e-06	2.3873043156493766e-06
malaria	2.273904535120683e-07	1.7904782367370325e-06
malarial	2.273904535120683e-07	2.9841303945617208e-06
malay	2.273904535120683e-07	2.9841303945617208e-06
malaysia	3.6382472561930927e-06	1.4025412854440087e-05
malcolm	9.777789501018936e-06	3.580956473474065e-06
malden	4.547809070241366e-07	1.4920651972808604e-06
maldistribute	2.273904535120683e-07	1.7904782367370325e-06
maldive	2.273904535120683e-07	1.7904782367370325e-06
maldonado	2.0465140816086147e-06	2.984130394561721e-07
male	5.684761337801707e-06	0.00012026045490083735
maledict	2.273904535120683e-07	1.7904782367370325e-06
malefactor	2.273904535120683e-07	1.7904782367370325e-06
males	1.3643427210724097e-06	1.0444456380966022e-05
malevolent	2.273904535120683e-07	1.7904782367370325e-06
maley	1.3643427210724097e-06	2.984130394561721e-07
malformed	2.273904535120683e-07	2.3873043156493766e-06
malfunction	9.095618140482732e-07	1.4920651972808604e-06
mali	2.273904535120683e-07	2.6857173551055487e-06
malibu	2.273904535120683e-07	1.2831760696615399e-05
malice	2.273904535120683e-07	2.9841303945617208e-06
malicho	2.273904535120683e-07	2.3873043156493766e-06
malicious	1.3643427210724097e-06	5.9682607891234416e-06
malignant	2.273904535120683e-07	2.6857173551055487e-06
maligned	1.3643427210724097e-06	2.984130394561721e-07
malik	2.956075895656888e-06	5.968260789123442e-07
malin	1.3416036757212029e-05	2.984130394561721e-07
malina	2.956075895656888e-06	2.984130394561721e-07
malisse	2.273904535120683e-07	2.9841303945617208e-06
mall	2.0465140816086147e-06	1.2533347657159227e-05
mallard	2.273904535120683e-07	2.0888912761932045e-06
malleable	2.273904535120683e-07	3.282543434017893e-06
mallet	2.273904535120683e-07	2.3873043156493766e-06
malley	1.8191236280965463e-06	2.984130394561721e-07
mallik	5.002589977265502e-06	2.984130394561721e-07
mallory	6.139542244825844e-06	3.282543434017893e-06
malls	9.095618140482732e-07	1.4920651972808604e-06
malnutrition	2.273904535120683e-07	2.3873043156493766e-06
malocclusion	2.273904535120683e-07	4.177782552386409e-06
malone	1.3643427210724097e-06	1.4920651972808604e-06
maloney	3.1834663491689563e-06	1.7904782367370325e-06
malowney	5.457370884289639e-06	2.984130394561721e-07
malpractice	1.1369522675603416e-06	2.0888912761932045e-06
malt	2.273904535120683e-07	2.0888912761932045e-06
malta	2.273904535120683e-07	2.0888912761932045e-06
malton	2.273904535120683e-07	2.0888912761932045e-06
maltose	2.273904535120683e-07	1.7904782367370325e-06
mam	2.501294988632751e-06	1.1936521578246883e-06
mamma	2.273904535120683e-07	3.580956473474065e-06
mammal	2.273904535120683e-07	2.3873043156493766e-06
mammoth	9.095618140482732e-07	1.1041282459878366e-05
mamy	1.3643427210724097e-06	2.984130394561721e-07
man	3.842898664353954e-05	0.00031661623486299855
mana	2.273904535120683e-07	3.879369512930237e-06
manage	0.00010778307496472037	7.430484682458685e-05
manageabie	2.273904535120683e-07	2.0888912761932045e-06
manageable	4.0930281632172295e-06	1.2831760696615399e-05
managed	6.935408832118083e-05	3.401908649800362e-05
management	0.0009441251629821076	0.00035212738655828303
manager	0.00028401067643657327	0.00023813360548602532
managerial	4.775199523753434e-06	2.0888912761932045e-06
managerlpc	2.273904535120683e-07	4.774608631298753e-06
managers	7.822231600815149e-05	2.2380977959212905e-05
manages	2.273904535120683e-05	4.476195591842581e-06
managing	0.00019805708500901149	4.118099944495175e-05
managment	4.775199523753434e-06	8.952391183685162e-07
managua	2.273904535120683e-07	1.7904782367370325e-06
manchester	1.1369522675603416e-06	2.3873043156493766e-06
manchesterwould	2.273904535120683e-07	2.0888912761932045e-06
mandamus	4.547809070241366e-07	5.371434710211097e-06
mandarin	4.547809070241366e-07	2.0888912761932045e-06
mandate	8.186056326434459e-06	9.250804223141334e-06
mandated	4.320418616729298e-06	1.8203195406826498e-05
mandatory	1.3416036757212029e-05	1.014604334150985e-05
mandola	2.0465140816086147e-06	2.984130394561721e-07
mandrill	2.273904535120683e-07	1.4920651972808604e-06
mandy	1.1369522675603416e-06	1.4920651972808604e-06
mane	1.3643427210724097e-06	7.460325986404302e-06
manera	9.095618140482732e-07	6.565086868035786e-06
maneuver	1.1369522675603416e-06	1.4920651972808604e-06
maneuvering	1.3643427210724097e-06	8.952391183685162e-07
maneuvers	1.8191236280965463e-06	2.984130394561721e-07
manfred	3.1834663491689563e-06	3.580956473474065e-06
manganese	2.273904535120683e-07	4.774608631298753e-06
mangel	2.273904535120683e-07	2.6857173551055487e-06
mangement	1.1369522675603416e-06	2.984130394561721e-07
manger	1.5917331745844781e-06	1.1936521578246883e-06
manges	3.4108568026810243e-06	2.984130394561721e-07
mango	2.273904535120683e-07	2.0888912761932045e-06
manhattan	9.3230085939948e-06	5.073021670754925e-06
manhood	4.547809070241366e-07	1.6711130209545636e-05
mania	2.273904535120683e-07	2.3873043156493766e-06
maniac	2.273904535120683e-07	2.0888912761932045e-06
maniacal	2.273904535120683e-07	1.7904782367370325e-06
manic	2.273904535120683e-07	2.6857173551055487e-06
manifest	4.547809070241366e-07	2.0888912761932045e-06
manifestation	6.821713605362049e-07	1.1936521578246883e-06
manifold	2.273904535120683e-07	3.879369512930237e-06
manipulable	2.273904535120683e-07	2.3873043156493766e-06
manipulate	2.956075895656888e-06	2.3873043156493766e-06
manipulated	2.501294988632751e-06	8.952391183685162e-07
manipulating	3.865637709705161e-06	5.968260789123442e-07
manipulation	9.095618140482732e-06	1.1936521578246883e-05
manitowich	1.5917331745844781e-06	2.984130394561721e-07
mankind	2.273904535120683e-07	6.565086868035786e-06
manley	2.273904535120683e-07	1.7904782367370325e-06
mann	9.3230085939948e-06	3.879369512930237e-06
manna	2.273904535120683e-07	1.7904782367370325e-06
manned	2.273904535120683e-06	1.1936521578246883e-06
mannequin	2.273904535120683e-07	2.3873043156493766e-06
manner	3.092510167764129e-05	6.386039044362082e-05
manners	6.821713605362049e-07	3.282543434017893e-06
mannheim	5.229980430777571e-06	5.968260789123442e-07
manning	3.6382472561930927e-06	2.6857173551055487e-06
mano	2.273904535120683e-07	2.6857173551055487e-06
manpower	2.501294988632751e-06	1.4920651972808604e-06
mans	2.273904535120683e-07	3.282543434017893e-06
mansfield	1.8191236280965463e-06	1.0742869420422195e-05
mansion	9.095618140482732e-07	4.177782552386409e-06
mansoor	4.547809070241366e-06	2.984130394561721e-07
mantener	2.273904535120683e-07	2.0888912761932045e-06
mantenimiento	2.273904535120683e-07	2.3873043156493766e-06
mantic	2.273904535120683e-07	2.0888912761932045e-06
mantissa	2.273904535120683e-07	1.7904782367370325e-06
mantle	1.1369522675603416e-06	8.952391183685162e-07
mantra	9.095618140482732e-07	2.6857173551055487e-06
mantralaya	2.273904535120683e-06	2.984130394561721e-07
mantrap	2.273904535120683e-07	3.580956473474065e-06
manual	7.094582149576531e-05	7.490167290349919e-05
manuales	2.273904535120683e-07	2.3873043156493766e-06
manually	1.2279084489651688e-05	1.7904782367370325e-06
manuals	1.8191236280965463e-06	7.16191294694813e-06
manuel	2.7286854421448195e-06	6.863499907491958e-06
manufacture	1.3643427210724097e-06	1.0444456380966022e-05
manufactured	1.1369522675603416e-06	8.65397814422899e-06
manufacturer	6.3669326983379126e-06	6.326356436470848e-05
manufacturers	5.229980430777571e-06	4.744767327353136e-05
manufactures	4.320418616729298e-06	8.355565104772818e-06
manufacturing	2.5240340339839582e-05	6.714293387763871e-05
manumitted	2.273904535120683e-07	1.7904782367370325e-06
manure	4.547809070241366e-07	2.6857173551055487e-06
manuscript	1.8191236280965463e-06	5.073021670754925e-06
manville	2.273904535120683e-07	2.0888912761932045e-06
many	0.00045000570750038316	0.0007794548590595215
manyother	2.273904535120683e-07	2.9841303945617208e-06
mao	4.775199523753434e-06	2.0888912761932045e-06
maop	1.3643427210724097e-06	2.984130394561721e-07
maor	3.1834663491689563e-06	2.984130394561721e-07
maori	2.273904535120683e-07	2.3873043156493766e-06
map	2.1829483537158556e-05	2.1784151880300563e-05
mapa	2.273904535120683e-07	2.9841303945617208e-06
maple	2.501294988632751e-06	1.1936521578246883e-06
mapped	4.320418616729298e-06	9.847630302053678e-06
mapping	2.3193826258230966e-05	2.3873043156493766e-06
mappings	2.7286854421448195e-06	2.984130394561721e-07
maps	1.1369522675603415e-05	1.7904782367370325e-06
maquina	3.1834663491689563e-06	5.968260789123442e-07
mar	4.797938569104641e-05	3.6406390813652995e-05
mara	1.591733174584478e-05	1.1936521578246883e-06
maragos	2.956075895656888e-06	2.984130394561721e-07
marascas	2.273904535120683e-07	2.6857173551055487e-06
marathon	1.6599503106380986e-05	1.1936521578246883e-06
marble	1.3643427210724097e-06	2.0888912761932045e-06
marc	2.9788149410080946e-05	3.580956473474065e-06
marca	9.095618140482732e-07	2.3873043156493766e-06
marcas	2.273904535120683e-07	1.7904782367370325e-06
marce	9.777789501018936e-06	2.984130394561721e-07
marcel	4.547809070241366e-07	2.9841303945617208e-06
marcello	1.4780379478284439e-05	8.952391183685162e-07
marcelo	1.1824303582627552e-05	5.968260789123442e-07
march	0.00035245520294370584	9.161280311304483e-05
marcha	2.273904535120683e-07	1.4920651972808604e-06
marchand	2.273904535120683e-06	2.984130394561721e-07
marcia	1.3643427210724097e-06	1.7904782367370325e-06
marcinkowski	1.3643427210724097e-06	2.984130394561721e-07
marco	1.1369522675603416e-06	5.6698477496672695e-06
marcos	6.821713605362049e-07	1.4920651972808604e-06
marcus	1.9100798095013735e-05	5.6698477496672695e-06
marcy	6.821713605362049e-07	2.3873043156493766e-06
mardi	4.547809070241366e-07	2.3873043156493766e-06
marg	2.273904535120683e-06	6.565086868035786e-06
margaret	4.866155705158262e-05	2.9841303945617208e-06
margarine	2.273904535120683e-07	3.282543434017893e-06
margarita	9.095618140482732e-07	1.4920651972808604e-06
margaritas	1.3643427210724097e-06	5.968260789123442e-07
margery	2.273904535120683e-07	3.282543434017893e-06
margie	1.3643427210724097e-06	1.1936521578246883e-06
margin	6.685279333254808e-05	2.327621707758142e-05
marginal	2.910597804954474e-05	2.0888912761932045e-06
marginalia	2.273904535120683e-07	3.282543434017893e-06
marginally	4.0930281632172295e-06	8.952391183685162e-07
marginheight	2.273904535120683e-07	1.7904782367370325e-06
margining	2.501294988632751e-06	2.984130394561721e-07
margins	2.433077852579131e-05	1.3726999814983916e-05
margo	4.547809070241366e-07	1.4920651972808604e-06
margot	4.0930281632172295e-06	8.952391183685162e-07
margret	1.5917331745844781e-06	8.952391183685162e-07
marguerite	2.273904535120683e-07	1.7904782367370325e-06
mari	2.956075895656888e-06	3.580956473474065e-06
maria	3.979332936461195e-05	1.1339695499334539e-05
mariah	9.095618140482732e-07	2.0888912761932045e-06
mariam	2.273904535120683e-07	1.3428586775527743e-05
marian	2.0465140816086147e-06	8.952391183685162e-07
marianne	6.3669326983379126e-06	5.371434710211097e-06
mariano	2.0465140816086147e-06	8.952391183685162e-07
marie	3.365378711978611e-05	8.057152065316645e-06
marietta	2.273904535120683e-07	4.177782552386409e-06
marigold	2.273904535120683e-07	2.9841303945617208e-06
marijuana	2.273904535120683e-07	3.580956473474065e-06
marijuanas	2.273904535120683e-07	2.9841303945617208e-06
marilu	1.8191236280965463e-06	2.984130394561721e-07
marilyn	8.640837233458596e-06	4.774608631298753e-06
marin	2.273904535120683e-07	2.6857173551055487e-06
marina	6.59432315184998e-06	4.476195591842581e-06
marine	4.547809070241366e-06	1.581589109117712e-05
mariner	2.0919921723110282e-05	2.0888912761932045e-06
mario	7.731275419410322e-06	5.073021670754925e-06
marion	4.775199523753434e-06	1.4920651972808604e-06
marita	2.273904535120683e-06	2.984130394561721e-07
marital	6.821713605362049e-07	8.355565104772818e-06
mariticidal	2.273904535120683e-07	2.9841303945617208e-06
maritime	2.0465140816086147e-06	1.7904782367370325e-06
maritta	2.273904535120683e-06	2.984130394561721e-07
marjoram	2.273904535120683e-07	2.0888912761932045e-06
marjorie	1.205169403613962e-05	2.3873043156493766e-06
marjory	2.273904535120683e-07	3.282543434017893e-06
mark	0.0005907603982243534	5.699689053612887e-05
marked	2.774163532847233e-05	9.847630302053678e-06
markedly	2.501294988632751e-06	2.984130394561721e-07
marker	9.095618140482732e-07	1.7904782367370325e-06
markers	1.1369522675603416e-06	5.968260789123442e-07
market	0.001235412333931067	0.000799448532703085
marketability	4.547809070241366e-07	2.3873043156493766e-06
marketable	1.5917331745844781e-06	1.7904782367370325e-06
marketed	3.4108568026810243e-06	1.1041282459878366e-05
marketeer	4.547809070241366e-07	2.3873043156493766e-06
marketeers	4.547809070241366e-07	2.6857173551055487e-06
marketer	3.820159619002747e-05	1.5517478051720948e-05
marketers	3.7746815283003334e-05	7.460325986404302e-06
marketing	0.0002726411537609699	0.0004735814936169451
marketingmall	2.273904535120683e-07	1.7904782367370325e-06
marketinq	2.273904535120683e-07	3.0736543063985727e-05
marketmakers	4.547809070241366e-07	1.4920651972808604e-06
marketpiace	2.273904535120683e-07	9.549217262597506e-06
marketplace	3.1379882584665425e-05	3.7898456010933856e-05
marketplaces	6.8217136053620485e-06	1.1936521578246883e-06
marketpoint	1.5462550838820644e-05	2.984130394561721e-07
marketpointinc	2.501294988632751e-06	2.984130394561721e-07
markets	0.0006150911767501447	0.00013219697647908423
marketwatch	1.0459960861555141e-05	4.476195591842581e-06
marketwise	2.273904535120683e-07	2.0888912761932045e-06
markey	3.6382472561930927e-06	2.984130394561721e-07
markham	2.0465140816086147e-06	3.879369512930237e-06
marking	4.0930281632172295e-06	1.7904782367370325e-06
markings	4.547809070241366e-07	1.700954324900181e-05
markov	4.547809070241366e-07	1.7904782367370325e-06
markovian	1.5917331745844781e-06	1.7904782367370325e-06
marks	1.591733174584478e-05	1.5219065012264775e-05
marksman	2.273904535120683e-07	1.4920651972808604e-06
marksmen	2.273904535120683e-07	2.0888912761932045e-06
markt	2.273904535120683e-07	1.7904782367370325e-06
markup	1.3643427210724097e-06	2.984130394561721e-07
markus	9.3230085939948e-06	1.4920651972808604e-06
marla	8.640837233458596e-06	1.1936521578246883e-06
marlboro	6.821713605362049e-07	2.9841303945617208e-06
marlborough	2.273904535120683e-07	1.7904782367370325e-06
marlene	1.1142132222091346e-05	1.1936521578246883e-06
marlin	3.9111158004075744e-05	2.0888912761932045e-06
marlow	1.8191236280965463e-06	2.984130394561721e-07
marlowe	2.273904535120683e-07	2.0888912761932045e-06
marluce	3.1834663491689563e-06	2.984130394561721e-07
marma	3.1834663491689563e-06	2.984130394561721e-07
marmalade	2.273904535120683e-07	2.3873043156493766e-06
marol	2.0465140816086147e-06	2.984130394561721e-07
maronge	2.0465140816086147e-06	2.984130394561721e-07
maroon	1.1369522675603416e-06	2.3873043156493766e-06
marque	4.547809070241366e-07	2.6857173551055487e-06
marquee	6.821713605362049e-07	1.1936521578246883e-06
marques	3.1834663491689563e-06	1.7904782367370325e-06
marquez	1.1369522675603415e-05	1.4920651972808604e-06
marquis	6.821713605362049e-07	2.3873043156493766e-06
marriage	5.229980430777571e-06	1.4920651972808604e-05
married	6.59432315184998e-06	3.909210816875854e-05
marrietta	2.273904535120683e-07	1.7904782367370325e-06
marriott	3.4108568026810243e-06	7.460325986404302e-06
marron	2.273904535120683e-06	2.984130394561721e-07
marrow	1.3643427210724097e-06	5.9682607891234416e-06
marry	1.1369522675603416e-06	9.250804223141334e-06
mars	6.139542244825844e-06	6.863499907491958e-06
marsden	2.0465140816086147e-06	2.984130394561721e-07
marseilles	2.273904535120683e-07	1.7904782367370325e-06
marsh	3.4108568026810243e-06	2.6857173551055487e-06
marsha	3.865637709705161e-06	2.0888912761932045e-06
marshal	2.273904535120683e-07	4.177782552386409e-06
marshall	4.706982387699814e-05	1.4920651972808604e-06
marsupia	2.273904535120683e-07	2.6857173551055487e-06
mart	4.547809070241366e-06	7.16191294694813e-06
marta	1.3416036757212029e-05	1.1936521578246883e-06
martel	4.320418616729298e-06	2.984130394561721e-07
marten	2.273904535120683e-07	1.4920651972808604e-06
martens	2.956075895656888e-06	2.984130394561721e-07
martes	2.273904535120683e-07	1.7904782367370325e-06
martha	2.001035990906201e-05	2.9841303945617208e-06
martia	2.273904535120683e-07	2.3873043156493766e-06
martial	2.273904535120683e-07	7.16191294694813e-06
martian	2.273904535120683e-07	2.0888912761932045e-06
martin	0.00016463068834273744	3.730162993202151e-05
martina	5.684761337801707e-06	1.4920651972808604e-06
martinez	1.5462550838820644e-05	7.758739025860474e-06
